uniqueID,drugName,condition,review,rating,date,usefulCount
62175,Citalopram,Depression,female side effect awful go away experienced nausea insomnia weight gain libido death difficulty achieve orgasm nausea insomnia go away week nausea almost make stop take medication glad didnt though side effect go week patient medication work wonder feel motivate excited future dont run away problem side note may experience weight gain eat regularly begin take weight gain wasnt drastic though look healthy ive lose sallow complexion overall adjustment period brutal well worth good luck,10,16-Dec-13,37.0
225385,Bupropion,Depression,great medication prescribe job loss bad breakup lay cohch two month socially isolate gabe try certainly help see brighter side thing begin find new motivation life,9,29-Jul-15,64.0
197963,Metoprolol,High Blood Pressure,work fine lower stabilize blood pressure however switch sexual side effect fatigue problem many problem,9,20-Jan-15,62.0
11883,Trulicity,Diabetes Type 2,first injection nightmare take injection friday night saturday morning uncontrollable dry heave last hour ate dry toast stop pretty much wipe rest weekend saturday far worst naturally terrify take injection next week pleasantly surprise get sick get light head occasionally outside real bad side affect longer eat fry food agree person ate everything fry since start injection ive lose lb week,9,21-Mar-16,33.0
183561,Cymbalta,Depression,work pretty good didnt stop suicidal urge better antidepressant try dose increase time mg keep get effect quit work entirely couple year leave side effect contend reach orgasm pretty difficult sometimes would able every week two take month taper withdrawal troublesome impossible deal,4,21-May-11,7.0
94151,Trintellix,Depression,use three month start mgday take mg vomit back mg nausea every day vomit nearly every day get primperan felt first work depression take sadness energy come back week become anxious irritated come insomnia finally could fall asleep without sleepingpills slept hour wake could fall asleep doctor suggest lift dose mgday say could take nausea vomit sleeplessness longer especially even work depression anymore mention anxiety lose sexdrive,2,1-Dec-15,32.0
62473,Citalopram,Depression,happy take celexa year try several others first terrible side effect effect stop take couple time fantastic sex drive depression return instead reduce mgday still work year,10,21-Oct-11,20.0
31938,Wellbutrin XL,Depression,ive medication nothing related drug diagnose dysthymia one year ago aggravate major depression start sertraline adjustment period best always happy lot energy lose pound like month love psych decide change wellbutrin felt fine energy want stuff couldnt get bed yes felt wellbutrin rage day u look like u pm never lose single pound dont like didnt appear gain weight either lately im feeling lightheaded dont sleep well cuz vivid dream make tired libido back,8,9-Nov-15,26.0
82828,Paxil,Depression,mddbpd ocd hat sick time didnt eat med make sick theyd screw stomach everything worse black white understatement significantly worse med without withdrawal terrible good thing insurance cover lot,1,12-Dec-16,11.0
198436,Exenatide,Diabetes Type 2,nd dose little nausea easy mixinject higher number morning number normal higher hit reading feel hungry cant seem eat enough workout class x week something active day dr tell add glipizide daily hope eventually work concern already thyroid nodule hypothyroidism almost year synthroid,3,19-Feb-13,25.0
204949,Levemir,Diabetes Type 2,use levemir year amp unit twice day lately increase amp sugar go use fast act novolog unit try bydureon see help control blood sugar,9,19-Feb-13,16.0
142120,Escitalopram,Depression,ive take lexapro roughly month benefit risk ratio positive compare antidepressant miracle encapsulate inside pill hope help motivation sleeplessness remain major adversary course mileage may vary helpful expensive medication,6,1-Nov-08,19.0
186749,Benicar,High Blood Pressure,benicar mg year keep blood pressure side effect really sure joint pain usual bad disc back neck say sure sad part thanks cost loss jobhealth insurance find something cheaper,9,5-Jan-12,47.0
219947,Amitriptyline,Depression,use endep year depresion good take mg every nighte fill verey good sleep verey nice good thinking sad relax thanks god,10,5-Aug-16,39.0
181452,Prozac,Depression,ive take fluoxetine month start take night first day due drowsiness wake periodically night dr say medicine havent good night sleep month amp ive always love sleep medicine work awesome though,6,1-Nov-14,50.0
224894,Bupropion,Depression,suffer complex regional pain syndrome along chronic depression since take cymbalta mirtazapine trazadone recently wellbutrin sr x day notice little improvement past day take think md go add another mg dosage hope add additional dose get better relief refuse take pain med want treat alternative med antidepressant feel well control condition,8,12-Sep-16,5.0
83122,Paxil,Depression,cause bad headache light sensitivity dizziness,1,6-Dec-12,25.0
211705,Lamotrigine,Depression,far dosage mgday medication turn life around although havent diagnose bipolar enormously helpful destroy depression anxiety take increase dose worth wait,9,5-Jun-17,18.0
75644,L-methylfolate,Depression,take citalopram clonazepam panic attack month anxiety level even medicines completely control point muscle twitch non stop day long well physical symptom add deplin mg citalopram request doctor within day felt like completely new person well felt year muscle twitch completely go away longer obsessive thought highly recommend medicine anyone suffer severe anxiety generalize anxiety disorder life changer well worth month,10,16-Jan-15,117.0
97426,St. john's wort,Depression,suffer anxiety depression since since take st john wort use karma maximum dose day pill order directly online felt significant improvement mood much calmer dont lose temper quickly feel mood much stable continue drink alcohol depressant yet still feel benefit ive take month miss day felt benefit within week side effect initially lose appetite itchy skin headache cyclical sore breast worse libido mood improve still get anxious much milder mainly feel calmer quieter clearer head work,9,28-Feb-15,123.5
28829,Lexapro,Depression,ive lexapro week start feel within day longer lay around house next day come im active want fun complaint constipation lack sex drive great thing long binge eat sad food longer make feel happy work great appetite suppressant make weight loss much easier doctor add wellbutrin help sexual side effect hope start work soon,8,17-May-10,23.0
120024,Losartan,High Blood Pressure,take benicar mg year generic substitution benicar expensive ask doctor another drug cozaar suggest become generic week take week dont feel negative side effect far good,9,6-May-10,118.0
102837,Aripiprazole,Depression,make feel worse like heart attackpanic attack many side effect good,3,4-Feb-13,57.0
64054,Sertraline,Depression,long story short suffer depression year anxiety last year lead resign stressful management position co worker recommend zoloft gp start mg take week dose increase mg week side affect day slight insomnia loss appetite lose quite kg little jaw clench feel lot calmer little interest activity shower cook clean great result family member notice subtle change laughingsmiling say feel though dose need increase give week give time,7,5-Feb-17,17.0
32470,Lisinopril,High Blood Pressure,swell right eye try point end work shift want sleep ache like flu disturb go major rage everything take week im stop hurt somebody rage,1,9-Jun-14,64.0
161069,Risperidone,Depression,use medicine selfharming thought take mg help lot selfharming thought less power quotstickquot less im take medication however gain lot weight eat pretty healthily exercise time per week im ive go pound pound take medicine half year another side effect vivid dream occur every night isnt problem also stop get period year half however could due selfstarvation since come back medication also lower,8,10-Jan-12,33.0
32031,Wellbutrin XL,Depression,know different everyone drug bring suicidal actually enjoy life less month im jump joy mean im certainly unhappy,9,9-Oct-15,40.0
82281,Liraglutide,Diabetes Type 2,take metformin victoza year lose lot weight sugar level low one kidney chronic kidney disease medication also bundle problem heart use victoza dehydrate time victoza matter much water drank,1,14-Aug-15,49.0
64314,Sertraline,Depression,start take medicine week ago let say feel way worse ever start zoloft g bc feeling depress anxiety well gotten worse feel stick head foggy worsing anxiety emotion panic attack cant sleep cant consintrate cant shower cant eat idk whether stick try new medicine know far worst thing ever want go back old self,2,20-Sep-16,27.0
122308,Venlafaxine,Depression,good product paxil celexa effexor xr thing make feel normal month would suggest anyone depression,9,13-Mar-08,44.0
225879,Bupropion,Depression,battle depression year recently hit plateau take prozac depression weight well research online wellbutrin read many review decide ask doctor prescription best decision could make feel much well mentally physically finally able lose weight feel good life sure others side effect small headache little anxiety begin subside within week never switch anything else,10,3-Nov-10,77.0
95850,Sertraline,Depression,go bad period depression job loss try lexapro first treat lexapro make extremely tired time doctor switch zoloft zoloft end much well main thing help get back actively participate life able levelheaded stressful situation side effect reduce libido slightly reduce appetite also first week two start dosage increase significant side effect like depressed anxious usual angry get started feel better felt long time,8,24-Nov-13,118.0
66175,Propranolol,High Blood Pressure,anxiety induce high blood pressure first didnt anything however wasnt take right time day work wonder take night bed extend release take hour start work much longer peak level blood take around pm really calm next day,8,23-Feb-09,65.0
201444,Zoloft,Depression,take mg zoloft week due non stop thinking paranoia constant checking suspect cheating partner drug enable think clearly able end unhappy relationship could end dont react panic thought anymore great feel balance even keel thought real side effect although motivate home dont seem huge appetite lose weight like drug give sanity however worry symptom return stop taking,7,23-May-15,116.0
181694,Prozac,Depression,never problem depression get hurt work since ive lose home car completely stress severely depressed day didnt even get bed become antisocial prescribed prozac day already feel difference im bed energy ive month dont feel like everything hopeless anymore im still issue irritability severe mood swing hopefully doctor treat something else overall couldnt happier medication far good even side effect speak great,9,25-Jul-11,34.0
194254,Nebivolol,High Blood Pressure,female take bystolic mg year work great blood pressure along heart rate major side effect say give try,8,30-Aug-11,31.0
194280,Nebivolol,High Blood Pressure,bystolic month different blood pressure medicine allergic everything sun tolerate medicine great keep blood pressure slow heart rate way body tolerate well take exercise walk every day decrease amount take blood pressure go also give awful headache cause balance problem guess tolerate side effect much trouble take medicine,5,23-Jul-09,38.0
32130,Wellbutrin XL,Depression,twin april th th june take child doctor year old girl girl receive mth old shot three kid leave doctor clean bill health well night autumn rise pass away cant even describe pain husband family go today th day take mg medication notice become angry reason last night terrible freak throw crap house husband son wake baby wouldnt go back sleep dont know day time feel much better im walk cry im scar rage subside,6,9-Nov-13,32.0
61595,Citalopram,Depression,nothing help depression make feel suicidal zombie like,1,10-Nov-16,17.0
131890,Effexor XR,Depression,ive take effexor xr two month hospital suicide attempt psychiatrist put first worst side effect super tired couldnt concentrate anything get dizzy time two week go away moderate anxiety help lot still get nervous lot havent anxiety attack since start take effexor depression though hasnt help still find hard get bed cant sleep night also miss dose good miserable tire worst headache ready jump front train,3,12-Aug-12,22.0
75610,L-methylfolate,Depression,mention review deplin design augment medication increase efficacy deplin lmethylfolate package prescription medication drug manufacturer make money supplement readily available much less cost pay month check brand sell lmethylfolate mg capsule also mg capsule methylpro generic deplin methylpro lmethylfolate deplin lmethylfolate difference naturopath savvy doctor medication white coat use lmethylfolate year year package expensive prescription quotdrugquot homework save money stick man,8,21-Apr-17,9.0
118921,Zoloft,Depression,take long time thing work,9,25-Jul-11,14.0
92876,Vortioxetine,Depression,start trintellix year ago within couple day mood energy improved physical side effect tolerable time go energy level go started gain weight lb muscle always ache couldnt feel joy sadness numb dont ask stay year cognition sharp though maybe thats trintellix make bit paranoid socially uncomfortable anyways make long story short switch pristiq mg im well socially im sleep night trintellix every morning think would try trintellix ever go severe depression take care,8,3-May-17,6.0
92954,Vortioxetine,Depression,trintellix awesome prior trintellix feeling empty disconneted body want thing trintellix motivate happy outgoing also improve cognition incredibly like stimulant awesome drug,10,29-Mar-17,67.0
93512,Vortioxetine,Depression,hopeful work allergic reaction day face tingle agitation chill fever discontinue feel terrible withdrawal fever chill stop hope others phenomenal success though im sensitive medicine,2,8-Jan-14,87.0
169739,Amitriptyline,Depression,amitriptyline help get rid depression insomnia anxietystress tension headache mg dose ive bpd also take depakote fluanxol stabilize mood swing,9,23-Feb-11,52.0
121822,Venlafaxine,Depression,go medication last resort point couldnt leave house cry day anxiety start take medication first day terrible cold sweat brain zap find could sleep day medication find much happier perhaps im optimistic constant torture obsessive thought able let little thing go go would recommend last resort past day day remind life like year half constant agony,8,29-Jul-13,86.0
121693,Venlafaxine,Depression,venlafaxine last two month say wow medicine completely give life back first week two experience common symptom noticeably insomnia also first week felt bit quotoffquot like everything bit surreal however two month medicine feel fantastic today blissfully happy first day since remember cheesy sound medicine definitely give new lease life,10,1-Apr-15,10.0
133923,Hydrochlorothiazide / triamterene,High Blood Pressure,take hydrochlorothiazidetriamteren day blood pressure take bp twice day sometimes run high take bp med benicar bp high also take atenolol mg tablet twice day fast heart beat feel good wonder low bp ok female year old pound,10,3-Oct-13,27.0
186727,Benicar,High Blood Pressure,suffer hb pressure last two year without medication get really bad last two week thats doctor prescribe benicar mgi take three day already fell better question normal feel relaxedim year old active work day week,10,20-Aug-15,24.0
96148,Sertraline,Depression,take year age get depressing time always shy person quiet literally day two start take friend like center conversation felt like mental stuff hold back go start think positively still bad day unemployed time get gain lb finally get point wasnt depress anymore begin react situation get discontentedsad feel felt like something stop cold turkey okay lose lb quieter self back depression free,7,23-Oct-11,10.0
89638,Celexa,Depression,celexa improve well life immensely feel like care bear jump body seriously though day one already felt well sure medicine attitude towards start regimen positive attitude definitely help feel energetic im sleep much normally plain happy use extreme mood swing smallest thing would set notice thing use send hissy fit bad attitude make laugh shrug suggest medicine terrible usually adapt medicine one fit right im go stop start sing quothappy happy joy joyquot,9,25-Aug-11,68.0
120765,Norvasc,High Blood Pressure,medicine mix really sick whole time take medicine swell hand foot ankle nauseous extremely weak extremity either numb burning painful heard heartbeat constantly ears awful crawl pain back neck itch sweat froze constantly stuffy nose much actual could sleep medication people dose change help since low dose promote majority ill effect medicine well speak feel well medication,3,16-Nov-09,123.5
62505,Citalopram,Depression,take mg every evening month day ago up dose mg couldnt happier medication side effect begin frequent yawn tiredness lack concentration go away within week afraid would come back increased dosage havent dont feel like emotionless zombie take celexa feel happy sad like normal human really help cry reason spell well help deal frustration well wish find medication sooner,10,31-Mar-11,43.0
131655,Effexor XR,Depression,experience low libido erection dry orgasm,9,26-Jul-16,25.0
94897,Abilify,Depression,first think medication great feel better day jerk start sometimes felt like anxiety attack never anxiety attack quit medicine month simply side effect make alert active,3,1-Sep-10,25.0
133956,Hydrochlorothiazide / triamterene,High Blood Pressure,start take leg cramp third night terrible glad see others say go away eventually,5,19-Apr-09,38.0
168532,Tranylcypromine,Depression,try least quottraditionalquot antidepressant never work quite opposite take benzo become tremendously violent aggressive doctor finally decide option prescribe parnate need special license country difference finally depression aggression nothing feel good didnacutet feel drug felt like wonderful feel yes miss cheese sandwich take sleep pill itacutes worth,10,20-Jul-15,31.0
34294,Bystolic,High Blood Pressure,severe diarrhea start,2,28-Mar-15,23.0
74605,Toujeo Solostar,Diabetes Type 2,doctor first put didnt like sugar go since awhile ac number come sugar number morning also come lately around afternoon around impressed toujeo far,9,18-Jul-16,4.0
132055,Effexor XR,Depression,like others id paxil lexapro lexapro help month ive effexor xr month difference energy im think clearly thank god medicine active year old mommy back,10,4-Feb-09,69.0
83106,Paxil,Depression,take paxil year truly life saver horrible depression suffer however year quit work doc move bupropion paxil terrible cause randomly fall asleep pull road nap many time also almost sex life take,6,28-Jan-14,38.0
93388,Vortioxetine,Depression,biggest issue brintellix frequent mood swing even lowest dose mg call psychiatrist report within first week mood would suddenly drop considerably hour time mg become irritable medication addition mood swing mg mood swing become dramatic therapist tell symptom remind lot patient bipolar disorder would cry almost anything reason upside medication indeed give sexual side effect advertise,2,7-Aug-14,71.0
102618,Aripiprazole,Depression,oh godness suck delusional disorder doesnt help paranoias depression,1,24-Jul-15,26.0
142043,Escitalopram,Depression,ive lexapro year finally go something wait way long works well definitely feel better im sure best medication costsside effect vs benifits problem menstrual cycle make physically ill switch different bcp get straighten also think need higher dose mg help dont know help enough,6,25-Feb-08,23.0
94931,Abilify,Depression,suffered extreme depression year ago month end try everything verge request hospitalization take every medicine doctor prescribe mg ability augment remeron day nightmare day month severe anguish want today run pharmacist pharmacy tell customer start abilify report life change etc see post everyone life change experience tell lifesaver wit end try adjunct current medicine might ticket suffer,10,24-May-13,123.5
45940,Fluoxetine,Depression,ive prozac many year medication definitely improve life try zoloft first strange side effect ive never adverse effect prozac dont feel different except feel much well continue take,7,26-Apr-11,26.0
55661,Effexor,Depression,horrible experience drug short half life must take exact time every day become extremely nauseated wean nightmare take mg zoloft day perfect,1,18-Nov-16,7.0
168773,Vilazodone,Depression,try viibryd citalopram year half see would better problem transition gain pound first week full dosage never fluctuate lb weigh year despite eat less amp exercise twice much couldnt lose weight month switch back citalopram amp lose weight week without go gym,6,18-Apr-15,22.0
110884,Farxiga,Diabetes Type 2,month work well take much insulin one yeast infection stop fluconazolei lose weight despite eat better major side effect hair loss stop number fine hair loss crappy texture worth itdoctor never mention hair loss side effect,6,14-Sep-16,26.0
55972,Effexor,Depression,ive take mg effexor year half make much happier person miss day row start feel dizzy overly emotional like flu drawback big deal gain lb,7,16-Feb-09,49.0
62476,Citalopram,Depression,celexa day feel great lot life yearsold desperate need help severely depress shut love one try figure could make feel better didnt think little pill could snap back reality honestly say best felt since child day feel major difference mood dont constantly feel anxious im emotional moody feel normal really dont think ever stop take celexa thing would say dont like felt extremely tire extremely intense vivid dream thank celexa,10,16-Oct-11,27.0
142124,Escitalopram,Depression,prescribed lexapro month ago deal recent unexpected break newlywed husband surprise notice quickly start feel well two week notice improvement im sure others well,9,6-Oct-08,22.0
86478,Invokana,Diabetes Type 2,start pill yesterday today feel like blood pressure low cant anything time stand get dizzy cant drive anywhere feel like trouble breathe clammy cold sweat feel awful wont continue medication,1,20-Feb-17,12.0
94977,Abilify,Depression,start abilify mg day ago lifesaver literally also take mg cymbalta mg lamictal mg wellbutrin mg deplin antidepressant take augment depression medication struggle last yr depression relapse post traumatic stress disorder recurrence medicine work even one start abilify day ago feel like well way remission think suicide almost week miracle everyone different experience also cognitive behavioral therapy exercise much,9,4-Oct-11,45.0
121295,Venlafaxine,Depression,primary care doctor start effexor xr increase month still depress go psychitrist cry first visit say melancholic immediately double dose day work well high dose take year effective continued whole year best try paxil celexa lexapro wellbutrin seem remission begin taper go month month stop get foggy feeling quotbrain zapsquot temporary increase klonopin dose week felt fine mention go alcohol opiate withdrawal seem bad,9,17-Jun-16,32.0
118479,Fetzima,Depression,start mg im mg far good,8,31-Jul-14,71.0
119893,Losartan,High Blood Pressure,difficult determine losartan atorvastin right knee pain leg pain esp go stair,9,18-Jan-16,22.0
186599,Desvenlafaxine,Depression,like everyone else year antidepressants almost everyone cymbalta trazadone xanax back may stop medicine surgery complication except xanax severely depress since constant mood swing happy one minute become impatient finally agitate rage almost bipolar like condition get point anxietypanic attack would leave mental breakdown symptom crowd place heart pound sweat etc typical breakdown involve sadness suicide think symptom side effect neurontin meet psychiatrist pristiq er abilify trazodone woke feeling great,10,4-Dec-09,21.0
7560,Xanax,Depression,doctor throw every anti depressant medication way make depression worse point suicidal thought tendency mother drs change dose med finally give prescribe xanax give bad day day month need also nervous habit anxiety start give xanax would cry hysterically hour end soon tried xanax go away mood swing depression go way issue month untreated use maybe time year use oil others highly recommend use continuously,9,11-Jan-16,56.0
196860,Paroxetine,Depression,ive paxil yr overall positive life day year anxiety still arise spring depression return dr increase dosage mg month mood stabilize depression lift ive able resume enjoy life however last night drank beer today walk around like zombie worth effect,9,22-Jun-16,35.0
168937,Vilazodone,Depression,terrible bloat cramp diarrhea brain zap irritability anger rage,1,13-Jan-13,59.0
126215,Viibryd,Depression,viibryd month significantly nauseous every time dosage im mg move gtgt ocd related anxietydepression department ive see amazing result wouldnt say im cure medicine make life much easier deal unwanted uncontrollable habit weight gain libido decrease downside noticeable decrease energy race heart rate time definitely worth suddenly stop take itslowly decrease dosage electric shocklike feeling happen arent exactly painful theyre definitely uncomfortable make impossible fall asleep,9,22-Apr-12,19.0
55968,Effexor,Depression,ive take effexor year depression far mood go work wonder im completely different person awesome far side effect go sexual one concentration issue short term memory problem id rather deal depression though forget take one cant afford get right away hell literally break lose get dizzy emotional aggravate want cry sleep,9,25-Mar-09,59.0
61792,Citalopram,Depression,daughter take drug side effect experience past two day dont know many day continual box w arm cant sit still sleep race around room describes condition right horrific take longer concerned life state away would recommend drug anyone doctor describe condition akathesia horrible,1,26-Jan-16,13.0
45781,Fluoxetine,Depression,year old female past year diagnose major depression major anxiety ptsd others depression get worse worse many try different medication doctor prescribe prozac truly believe medicine save life,9,25-Jun-10,90.0
61735,Citalopram,Depression,celexa prescribe mom horrible side effect shake hand tight shouldersmuscles lack appetite nausea tiredness trouble sleep switch prozac side effect discontinue extreme agitation weepiness enjoy knit reading could either shake hand,1,26-Feb-16,4.0
45718,Fluoxetine,Depression,medicine along htp inhibitor help lift depression month take prozac year break depression higher dose help maintenance low dose enough dont see effect week high dose level add medicine different action add lithium small dose may help case brain interesting unique able repair great thing get back normal even better right medicine dont underestimate effect add exercise fish oil sunlight social support yoga healthy habit u high maintenance brain totally worth,10,18-Mar-12,40.0
168648,Vilazodone,Depression,effexor work well excessive sweat near total loss libido much start viibryd think might one depression well ever anxiety sex drive even higher start effexor side effect diarrhea go away day mg dry mouth slight bother,9,12-Feb-17,31.0
225380,Bupropion,Depression,bupropion year mg take every morning noticed difference day everything normal bad normal good normal like woke really good sleep like weight pressure lift really hard describe everything seem well kid music sound clearer look around outside look clearerlike fog soi try experiment go vacation didnt take anything week mood slowly return negative little thing tick shouldnt decide go back effect next day mood lift give slight insomnia also take away appetite great,10,10-Dec-14,123.5
197528,Paroxetine,Depression,use medication week already start see good thing havent cry since take medication normally would least time week literally stop worrying whats go work panic attack since take tirednessdrowsiness keep calm focused negative constipation sort regular care everything else give,10,10-Mar-09,7.0
89754,Celexa,Depression,mg zoloft day year suddenly depression symptom come back quickly speak doctor suggest cymbalta abilify supplement zoloft uninsured way expensive suggest try celexa wean zoloft slowly increase dosage celexa mg far good actually wish take along energy actually lose weight gain zoloft sexual side effect nearly bad zoloft everyone different highly recommend,9,27-Jul-09,123.5
134006,Hyzaar,High Blood Pressure,ive medication two time time help lower blood pressure able come year get blood pressure control keep way recently blood pressure go back dr put back medication prescription generic brand use name brand generic couldnt tell differenceonly price different ive side effect medication work well would recommend,10,12-Sep-17,5.0
186120,Desvenlafaxine,Depression,finally see hope diagnose severe depression take year seek treatment try different medication plus therapy fail miserably lose hope didnt even know try suicide twice finally prescribed pristiq let say difference get easier wake get day selfesteem get well anxiety doesnt come often even make plan future first time see change possible dont ever forget take pill cant really function without get side effect except increase hungerlibido bit difficulty fall asleep im take mg,8,3-Dec-14,115.0
63931,Sertraline,Depression,traumatic experience march near death husband time paxil need lorazaepam set appointment mental worker know system work paxil change sertratine drug choice mg week day talk dr lower dose mg believe sertraline drug cause issue health want give back paxil need take low dose lorazepam,2,4-Jun-17,2.0
225649,Bupropion,Depression,really miracle try ssri side effect relief wellbutrin truly help side effect except weight loss im complain take depression add wonder mood concentration also able quit smoke without struggle thanks wellbutrin,9,11-Jul-13,109.0
119924,Losartan,High Blood Pressure,doc switch lisinopril losartan cough two week day weak leg heavy feeling head confusion insomnia second week start heart palpitation dizziness tingle right foot last straw red itchy eye swollensore throat stop tonight rather take lisinopril deal cough see new doctor friday think also make tire constipated nauseous appetite look side effect first list feeling since take drug right ill keep look something well also follow dash diet lose lb recently hope drug soon,1,4-Jul-15,47.0
178185,Duloxetine,Depression,month ago become unhappy get headache feel well gp refer psychiatrist diagnose depression start take cymbalta mg day work like miracle within day stop mention symptom back way depression start highly recommend,9,24-Mar-11,18.0
83363,Paxil,Depression,take paxil year job time still bouts depression thing life go sideways worst part weight gain lack sex drive tough choice without paxil suicidal part life,8,9-Dec-08,54.0
11720,Trulicity,Diabetes Type 2,rd week trulicity first week werent good bloating stomach pain indigestion constipation wake night blood sugar wasnt improve either take rd dose day ago yesterday last night bloat stomach pain start feel well morning gas pass struggled rest morning fast blood sugar past improvement ive get way go yet feel better eat small meal healthy snack better victoza,6,13-Mar-17,14.0
225325,Bupropion,Depression,go costco sign prescription program unbelievable difference cost comparison pharmacy medication save life,10,14-Apr-15,77.0
141472,Escitalopram,Depression,lexapro seem thing help negative thinking depression side effect make extremely tired time enough counteract positive benefit get zoloft end well medication,6,24-Nov-13,46.0
64410,Sertraline,Depression,post natal depression take last year even pass day without argument partner almost bring u apart sort counsel course put straight end wigh sertraline start mg first day toom feel like joke laugh partner get annoyed use make angry irritable even ask im take happy pill first day pin needle palm stomach upset feel like vomit time month mg sleepless night sex drive weight gain im happy feel great month cant sleep see gp soon help get life back thou,9,25-Aug-16,8.0
225111,Bupropion,Depression,take wellbutrin xl week commit make strong effort burn initial side effect first day experience tremor euphoria cant get use terrible taste mouth tremor less pronounced euphoria appear worn experience wake multiple time night although seem able fall back asleep still extraterrestrial yellow pee unfortunately terrible taste mouth still present think may experience adult acne result med emotional eating slow overly lathargic control emotion continue week see,5,4-Mar-16,7.0
32543,Lisinopril,High Blood Pressure,terrible cough week stop medicine cough get well,3,11-Nov-10,20.0
156641,Dulaglutide,Diabetes Type 2,use trulicity almost one year start february super easy nearly painless injection x week sometimes stomach hurt tad bit decreased appetite however nothing serious nothing like horrid bydureon aweful injection ever do refuse ever use trulicity along small amount levemir metformin blood sugar biggest complaint cost omg drug manufacturer gouge u,10,15-Dec-16,30.0
96098,Sertraline,Depression,sertraline week start mgyes cut pill day nausea felt much better week move mg still feel great wish do year ago main problem anxiety reflection depress year hope low dose continue work life much well constrain want go home time amazing anxiety ridiculous thing like wait line etc,9,2-May-12,39.0
197435,Paroxetine,Depression,surprisingly ssri able tolerate low dose beneficial response minimal side effect take mg well year minimize depression panic attack though tried go become insomniac problem sexual side effect low dose major weight gain though bit concerned diabetes ac climb despite result effort sure paxil behind,7,23-Dec-10,9.0
53341,Edarbyclor,High Blood Pressure,side effectsbut one well worth otheri longer experience dread heart attackat young age blood pressure med since im yo several different med blood pressurethus stuff work,10,14-Aug-15,7.0
32222,Wellbutrin XL,Depression,depression would surprise tell add add something never think day anyway wellbutrin xl one month move year funk sleep day could get nothing do thing pile get go day living hour sleep day reduce eat good way could go number positive funny could lucky find drug work inhibitor dopamine reuptake rather ever involve take various ssri first line attack far nothing negative say medicine except wish find earlier,10,23-Apr-10,81.0
120514,Dapagliflozin,Diabetes Type 2,start pill issue day blood sugar consistent see day blood sugar improve nothing day toward end day get killer headache cant move fingerswrist get home test strip know ive get diabetic ketoacidoais blood sugar give farxiga another attempt kill,1,31-Jan-16,22.0
126270,Viibryd,Depression,use one week starter pack already work satisfied intend continue treatment,10,5-Feb-12,33.0
184820,Canagliflozin,Diabetes Type 2,difficult time control blood sugar ac reach hospitalize three day send endocrinologist put victoza ml day invokana mg day within three month ac average blood sugar lose close lb side effect constipation cramp thirst fade become less extreme combo month would never change medication truly change life change insurance year battle get invokana approve relented thank goodness fyi take glipizide glimerpride metformin actos insulin,10,27-Apr-15,75.0
224912,Bupropion,Depression,try yr major life change get life back snris ssri give worst side effect become depressed dizzy migraine suicidal wasnt every doctor write bad patient ready throw towel try low dose wellbutrin omg month later completely mo later im medication free dont give keep try thought life difficult patient dont let message board doctor rule life something isnt work dont stay,9,19-Nov-16,79.0
12423,Parnate,Depression,take parnate hospital second wonderful thing ever happen brain ect try kill due drug interaction dont take high dose parnate mg mg trazodone two hypertensive crisis bp extremely painful would go back parnate second without trazodone look drug interacts take something felt cheerful start laugh first time year hypertensive stuff happen team talk discharge come sick parnate great,10,22-Jul-15,20.0
181405,Prozac,Depression,take really long time workedfor take mg seem nothing prescribed booster really hope work miserable moderate severe intrusional thought,6,27-Apr-15,32.0
181726,Prozac,Depression,take prozac year year year take really amazing stop irrational thought stop feel hopeless could make decision without go crazy stop take year think may need depression come back gradually time get worse day day nothing bad happen life time doc classifies clinical depression currently back prozac feel normal realize may take long time perfectly fine,9,17-Mar-10,123.5
181659,Prozac,Depression,start mg see mental health professional counselor simultaneously medicine kick week treatment get well md increase dosage mg week treatment consistent daily oral capsule mg past month mood lift wake clear thought lessen race negative thought reduce anticipation negative event occurrence obsessive compulsive ritual reduce answer phone ease less concerned make mistake front people anxiety greatly reduce lessened depressive thought definitely help look forward life work well see counselor time track progress,8,14-May-13,123.5
102733,Aripiprazole,Depression,take month felt like zombie ive deal stress lame as reason health care shrink diagnose bipolar know would say thats load crock hydrocodonevicadonvallum work well drs want perscribe afraid abuse ive never abuse medication nicotine alcholol etc year planet know needwantenjoy time need wont fix problem certainly help quotmequot fix problem lately ive get vicodon street take one day mg occasionally two positive one one get pesky stressful situation life,1,5-Nov-13,37.0
94052,Trintellix,Depression,first week weakness irritability month two stop cost insurance wont cover major irritability weight gain also still depress anxious,4,21-Mar-16,45.0
178746,Victoza,Diabetes Type 2,love medication blood sugar stay able loss pound yr doesnt sound like much meaning loss weight give cost fact arent saving card worth anything insurance saving card still cost month saving card help little,9,27-Oct-15,25.0
44768,Ramipril,High Blood Pressure,diabetic follow pancreatitis ramipril lower blood pressure around around week soon start take start lot hypo reduce dos levemir unit twice day unit twice day side effect,7,10-Oct-15,13.0
113932,Amlodipine,High Blood Pressure,one month use amlodipine,8,4-Nov-16,10.0
92951,Vortioxetine,Depression,ive take almost month mood change well significantly insurance cover since pretty new copay month find website voucher make cheaper side effect nauseaheadache first week redness face sore throat excessive thirst entire time im constantly thirsty im debate whether mood worth figure could always use water anyway lol ive notice within last day poop green unsure thats definitely side effect gon na least give another month go,7,5-Apr-17,42.0
